ds,qty_mail,y,state
1/17/2015,0,3,ND
1/18/2015,0,5,ND
1/19/2015,0,8,ND
1/20/2015,0,23,ND
1/21/2015,0,17,ND
1/22/2015,0,34,ND
1/23/2015,0,12,ND
1/24/2015,0,12,ND
1/25/2015,0,6,ND
1/26/2015,0,27,ND
1/27/2015,0,18,ND
1/28/2015,0,12,ND
1/29/2015,0,21,ND
1/30/2015,0,15,ND
1/31/2015,0,9,ND
2/1/2015,0,11,ND
2/2/2015,0,47,ND
2/3/2015,0,24,ND
2/4/2015,0,17,ND
2/5/2015,0,14,ND
2/6/2015,0,12,ND
2/7/2015,0,7,ND
2/8/2015,0,13,ND
2/9/2015,0,14,ND
2/10/2015,0,18,ND
2/11/2015,0,26,ND
2/12/2015,0,12,ND
2/13/2015,0,27,ND
2/14/2015,0,6,ND
2/15/2015,0,9,ND
2/16/2015,0,16,ND
2/17/2015,0,22,ND
2/18/2015,0,24,ND
2/19/2015,0,21,ND
2/20/2015,0,26,ND
2/21/2015,0,11,ND
2/22/2015,0,9,ND
2/23/2015,0,14,ND
2/24/2015,0,51,ND
2/25/2015,0,60,ND
2/26/2015,0,59,ND
2/27/2015,0,63,ND
2/28/2015,0,32,ND
3/1/2015,0,33,ND
3/2/2015,0,86,ND
3/3/2015,0,45,ND
3/4/2015,0,55,ND
3/5/2015,0,39,ND
3/6/2015,0,37,ND
3/7/2015,0,16,ND
3/8/2015,0,4,ND
3/9/2015,0,49,ND
3/10/2015,0,38,ND
3/11/2015,0,49,ND
3/12/2015,0,62,ND
3/13/2015,0,39,ND
3/14/2015,0,11,ND
3/15/2015,0,12,ND
3/16/2015,0,68,ND
3/17/2015,0,82,ND
3/18/2015,0,96,ND
3/19/2015,0,114,ND
3/20/2015,0,268,ND
3/21/2015,0,14,ND
3/22/2015,0,7,ND
3/23/2015,0,34,ND
3/24/2015,0,52,ND
3/25/2015,0,58,ND
3/26/2015,0,58,ND
3/27/2015,0,23,ND
3/28/2015,0,7,ND
3/29/2015,0,5,ND
3/30/2015,0,47,ND
3/31/2015,0,28,ND
4/1/2015,0,28,ND
4/2/2015,0,14,ND
4/3/2015,0,19,ND
4/4/2015,0,5,ND
4/5/2015,0,7,ND
4/6/2015,0,39,ND
4/7/2015,0,29,ND
4/8/2015,0,52,ND
4/9/2015,0,17,ND
4/10/2015,0,24,ND
4/11/2015,0,11,ND
4/12/2015,0,3,ND
4/13/2015,0,38,ND
4/14/2015,0,24,ND
4/15/2015,0,9,ND
4/16/2015,0,33,ND
4/17/2015,0,22,ND
4/18/2015,0,1,ND
4/19/2015,0,1,ND
4/20/2015,0,31,ND
4/21/2015,0,20,ND
4/22/2015,0,19,ND
4/23/2015,0,15,ND
4/24/2015,0,21,ND
4/25/2015,0,5,ND
4/26/2015,0,4,ND
4/27/2015,0,29,ND
4/28/2015,0,14,ND
4/29/2015,0,17,ND
4/30/2015,0,11,ND
5/1/2015,0,13,ND
5/2/2015,0,11,ND
5/3/2015,0,2,ND
5/4/2015,0,37,ND
5/5/2015,0,18,ND
5/6/2015,0,28,ND
5/7/2015,0,21,ND
5/8/2015,0,16,ND
5/9/2015,0,7,ND
5/10/2015,0,14,ND
5/11/2015,0,14,ND
5/12/2015,0,18,ND
5/13/2015,0,27,ND
5/14/2015,0,28,ND
5/15/2015,0,25,ND
5/16/2015,0,5,ND
5/17/2015,0,3,ND
5/18/2015,0,14,ND
5/19/2015,0,15,ND
5/20/2015,0,17,ND
5/21/2015,0,15,ND
5/22/2015,0,11,ND
5/23/2015,0,6,ND
5/24/2015,0,1,ND
5/25/2015,0,2,ND
5/26/2015,0,23,ND
5/27/2015,0,50,ND
5/28/2015,0,57,ND
5/29/2015,0,71,ND
5/30/2015,0,27,ND
5/31/2015,0,25,ND
6/1/2015,0,62,ND
6/2/2015,0,45,ND
6/3/2015,0,88,ND
6/4/2015,0,52,ND
6/5/2015,0,57,ND
6/6/2015,0,19,ND
6/7/2015,0,20,ND
6/8/2015,0,101,ND
6/9/2015,0,27,ND
6/10/2015,0,70,ND
6/11/2015,0,123,ND
6/12/2015,0,122,ND
6/13/2015,0,9,ND
6/14/2015,0,12,ND
6/15/2015,0,99,ND
6/16/2015,0,36,ND
6/17/2015,0,94,ND
6/18/2015,0,43,ND
6/19/2015,0,63,ND
6/20/2015,0,11,ND
6/21/2015,0,14,ND
6/22/2015,0,34,ND
6/23/2015,0,31,ND
6/24/2015,0,35,ND
6/25/2015,0,58,ND
6/26/2015,0,48,ND
6/27/2015,0,5,ND
6/28/2015,0,10,ND
6/29/2015,0,57,ND
6/30/2015,0,45,ND
7/1/2015,0,29,ND
7/2/2015,0,27,ND
7/3/2015,0,5,ND
7/4/2015,0,3,ND
7/5/2015,0,7,ND
7/6/2015,0,19,ND
7/7/2015,0,35,ND
7/8/2015,0,22,ND
7/9/2015,0,23,ND
7/10/2015,0,23,ND
7/11/2015,0,7,ND
7/12/2015,0,13,ND
7/13/2015,0,37,ND
7/14/2015,0,35,ND
7/15/2015,0,26,ND
7/16/2015,0,23,ND
7/17/2015,0,13,ND
7/18/2015,0,5,ND
7/19/2015,0,6,ND
7/20/2015,0,27,ND
7/21/2015,0,29,ND
7/22/2015,0,22,ND
7/23/2015,0,12,ND
7/24/2015,0,19,ND
7/25/2015,0,3,ND
7/26/2015,0,1,ND
7/27/2015,0,22,ND
7/28/2015,0,16,ND
7/29/2015,0,23,ND
7/30/2015,0,19,ND
7/31/2015,0,22,ND
8/1/2015,0,5,ND
8/2/2015,0,5,ND
8/3/2015,0,23,ND
8/4/2015,0,22,ND
8/5/2015,0,21,ND
8/6/2015,0,32,ND
8/7/2015,0,16,ND
8/8/2015,0,9,ND
8/9/2015,0,8,ND
8/10/2015,0,30,ND
8/11/2015,0,16,ND
8/12/2015,0,27,ND
8/13/2015,0,18,ND
8/14/2015,0,14,ND
8/15/2015,0,8,ND
8/16/2015,0,10,ND
8/17/2015,0,28,ND
8/18/2015,0,30,ND
8/19/2015,0,9,ND
8/20/2015,0,22,ND
8/21/2015,0,14,ND
8/22/2015,0,10,ND
8/23/2015,0,9,ND
8/24/2015,0,30,ND
8/25/2015,0,26,ND
8/26/2015,0,17,ND
8/27/2015,0,11,ND
8/28/2015,0,12,ND
8/29/2015,0,7,ND
8/30/2015,0,2,ND
8/31/2015,0,11,ND
9/1/2015,0,21,ND
9/2/2015,0,6,ND
9/3/2015,0,20,ND
9/4/2015,0,23,ND
9/5/2015,0,2,ND
9/6/2015,0,2,ND
9/7/2015,0,9,ND
9/8/2015,0,15,ND
9/9/2015,0,23,ND
9/10/2015,0,23,ND
9/11/2015,0,17,ND
9/12/2015,0,7,ND
9/13/2015,0,4,ND
9/14/2015,0,26,ND
9/15/2015,0,25,ND
9/16/2015,0,26,ND
9/17/2015,0,43,ND
9/18/2015,0,41,ND
9/19/2015,0,18,ND
9/20/2015,0,2,ND
9/21/2015,0,40,ND
9/22/2015,0,51,ND
9/23/2015,0,126,ND
9/24/2015,0,75,ND
9/25/2015,0,98,ND
9/26/2015,0,6,ND
9/27/2015,0,2,ND
9/28/2015,0,106,ND
9/29/2015,0,137,ND
9/30/2015,0,29,ND
10/1/2015,0,31,ND
10/2/2015,0,90,ND
10/3/2015,0,15,ND
10/4/2015,0,4,ND
10/5/2015,0,101,ND
10/6/2015,0,50,ND
10/7/2015,0,66,ND
10/8/2015,0,39,ND
10/9/2015,0,22,ND
10/10/2015,0,3,ND
10/11/2015,0,8,ND
10/12/2015,0,55,ND
10/13/2015,0,45,ND
10/14/2015,0,43,ND
10/15/2015,0,27,ND
10/16/2015,0,13,ND
10/17/2015,0,6,ND
10/18/2015,0,7,ND
10/19/2015,0,38,ND
10/20/2015,0,48,ND
10/21/2015,0,24,ND
10/22/2015,0,8,ND
10/23/2015,0,26,ND
10/24/2015,0,4,ND
10/25/2015,0,5,ND
10/26/2015,0,28,ND
10/27/2015,0,23,ND
10/28/2015,0,27,ND
10/29/2015,0,21,ND
10/30/2015,0,22,ND
10/31/2015,0,5,ND
11/1/2015,0,12,ND
11/2/2015,0,43,ND
11/3/2015,0,33,ND
11/4/2015,0,14,ND
11/5/2015,0,28,ND
11/6/2015,0,7,ND
11/7/2015,0,8,ND
11/8/2015,0,11,ND
11/9/2015,0,13,ND
11/10/2015,0,12,ND
11/11/2015,0,19,ND
11/12/2015,0,44,ND
11/13/2015,0,19,ND
11/14/2015,0,13,ND
11/15/2015,0,4,ND
11/16/2015,0,20,ND
11/17/2015,0,14,ND
11/18/2015,0,15,ND
11/19/2015,0,24,ND
11/20/2015,0,34,ND
11/21/2015,0,6,ND
11/22/2015,0,7,ND
11/23/2015,0,32,ND
11/24/2015,0,33,ND
11/25/2015,0,25,ND
11/26/2015,0,5,ND
11/27/2015,0,11,ND
11/28/2015,0,4,ND
11/29/2015,0,9,ND
11/30/2015,0,22,ND
12/1/2015,0,18,ND
12/2/2015,0,24,ND
12/3/2015,0,12,ND
12/4/2015,0,13,ND
12/5/2015,0,8,ND
12/6/2015,0,4,ND
12/7/2015,0,20,ND
12/8/2015,0,25,ND
12/9/2015,0,11,ND
12/10/2015,0,25,ND
12/11/2015,0,28,ND
12/12/2015,0,2,ND
12/13/2015,0,10,ND
12/14/2015,0,30,ND
12/15/2015,0,29,ND
12/16/2015,0,27,ND
12/17/2015,0,47,ND
12/18/2015,0,20,ND
12/19/2015,0,9,ND
12/20/2015,0,20,ND
12/21/2015,0,26,ND
12/22/2015,0,24,ND
12/23/2015,0,24,ND
12/24/2015,0,4,ND
12/25/2015,0,2,ND
12/26/2015,0,5,ND
12/27/2015,0,9,ND
12/28/2015,0,26,ND
12/29/2015,0,16,ND
12/30/2015,0,26,ND
12/31/2015,0,19,ND
1/1/2016,0,12,ND
1/2/2016,0,4,ND
1/3/2016,0,6,ND
1/4/2016,0,28,ND
1/5/2016,0,32,ND
1/6/2016,0,21,ND
1/7/2016,0,28,ND
1/8/2016,0,35,ND
1/9/2016,0,15,ND
1/10/2016,0,15,ND
1/11/2016,0,29,ND
1/12/2016,0,32,ND
1/13/2016,0,25,ND
1/14/2016,0,16,ND
1/15/2016,0,25,ND
1/16/2016,0,7,ND
1/17/2016,0,8,ND
1/18/2016,0,9,ND
1/19/2016,0,34,ND
1/20/2016,0,18,ND
1/21/2016,0,28,ND
1/22/2016,0,16,ND
1/23/2016,0,11,ND
1/24/2016,0,5,ND
1/25/2016,0,29,ND
1/26/2016,0,27,ND
1/27/2016,0,22,ND
1/28/2016,0,14,ND
1/29/2016,0,19,ND
1/30/2016,0,15,ND
1/31/2016,0,2,ND
2/1/2016,0,23,ND
2/2/2016,0,28,ND
2/3/2016,0,18,ND
2/4/2016,0,11,ND
2/5/2016,0,19,ND
2/6/2016,0,12,ND
2/7/2016,0,6,ND
2/8/2016,0,24,ND
2/9/2016,0,18,ND
2/10/2016,0,20,ND
2/11/2016,110177,13,ND
2/12/2016,0,9,ND
2/13/2016,0,9,ND
2/14/2016,0,1,ND
2/15/2016,0,20,ND
2/16/2016,0,24,ND
2/17/2016,0,14,ND
2/18/2016,0,8,ND
2/19/2016,0,18,ND
2/20/2016,0,6,ND
2/21/2016,0,6,ND
2/22/2016,0,20,ND
2/23/2016,0,50,ND
2/24/2016,0,69,ND
2/25/2016,0,42,ND
2/26/2016,0,47,ND
2/27/2016,0,27,ND
2/28/2016,0,22,ND
2/29/2016,0,36,ND
3/1/2016,0,65,ND
3/2/2016,0,72,ND
3/3/2016,0,115,ND
3/4/2016,0,92,ND
3/5/2016,0,12,ND
3/6/2016,0,17,ND
3/7/2016,0,40,ND
3/8/2016,0,114,ND
3/9/2016,0,50,ND
3/10/2016,0,122,ND
3/11/2016,0,48,ND
3/12/2016,0,12,ND
3/13/2016,0,13,ND
3/14/2016,0,79,ND
3/15/2016,0,58,ND
3/16/2016,0,58,ND
3/17/2016,0,18,ND
3/18/2016,0,33,ND
3/19/2016,0,7,ND
3/20/2016,0,5,ND
3/21/2016,0,44,ND
3/22/2016,0,24,ND
3/23/2016,0,17,ND
3/24/2016,0,16,ND
3/25/2016,0,21,ND
3/26/2016,0,8,ND
3/27/2016,0,9,ND
3/28/2016,0,24,ND
3/29/2016,0,43,ND
3/30/2016,0,24,ND
3/31/2016,0,10,ND
4/1/2016,0,31,ND
4/2/2016,0,2,ND
4/3/2016,0,7,ND
4/4/2016,0,13,ND
4/5/2016,0,32,ND
4/6/2016,0,23,ND
4/7/2016,0,18,ND
4/8/2016,0,34,ND
4/9/2016,0,5,ND
4/10/2016,0,6,ND
4/11/2016,0,15,ND
4/12/2016,0,29,ND
4/13/2016,0,20,ND
4/14/2016,0,17,ND
4/15/2016,0,21,ND
4/16/2016,0,8,ND
4/17/2016,0,4,ND
4/18/2016,0,45,ND
4/19/2016,0,18,ND
4/20/2016,0,11,ND
4/21/2016,0,7,ND
4/22/2016,0,18,ND
4/23/2016,0,6,ND
4/24/2016,0,5,ND
4/25/2016,0,21,ND
4/26/2016,0,13,ND
4/27/2016,0,10,ND
4/28/2016,0,23,ND
4/29/2016,0,11,ND
4/30/2016,0,3,ND
5/1/2016,0,3,ND
5/2/2016,101952,17,ND
5/3/2016,0,10,ND
5/4/2016,0,18,ND
5/5/2016,0,9,ND
5/6/2016,0,26,ND
5/7/2016,0,3,ND
5/8/2016,0,5,ND
5/9/2016,0,44,ND
5/10/2016,0,67,ND
5/11/2016,0,38,ND
5/12/2016,0,49,ND
5/13/2016,0,32,ND
5/14/2016,0,21,ND
5/15/2016,0,5,ND
5/16/2016,0,91,ND
5/17/2016,0,77,ND
5/18/2016,0,93,ND
5/19/2016,0,39,ND
5/20/2016,0,73,ND
5/21/2016,0,3,ND
5/22/2016,0,17,ND
5/23/2016,0,92,ND
5/24/2016,0,77,ND
5/25/2016,0,13,ND
5/26/2016,0,34,ND
5/27/2016,0,24,ND
5/28/2016,0,3,ND
5/29/2016,0,9,ND
5/30/2016,0,11,ND
5/31/2016,0,57,ND
6/1/2016,0,40,ND
6/2/2016,0,9,ND
6/3/2016,0,15,ND
6/4/2016,0,23,ND
6/5/2016,0,10,ND
6/6/2016,0,21,ND
6/7/2016,0,37,ND
6/8/2016,0,28,ND
6/9/2016,0,17,ND
6/10/2016,0,28,ND
6/11/2016,0,7,ND
6/12/2016,0,16,ND
6/13/2016,0,33,ND
6/14/2016,0,23,ND
6/15/2016,0,23,ND
6/16/2016,0,17,ND
6/17/2016,0,13,ND
6/18/2016,0,5,ND
6/19/2016,0,13,ND
6/20/2016,0,19,ND
6/21/2016,0,16,ND
6/22/2016,0,18,ND
6/23/2016,0,16,ND
6/24/2016,0,29,ND
6/25/2016,0,3,ND
6/26/2016,0,5,ND
6/27/2016,0,29,ND
6/28/2016,0,18,ND
6/29/2016,0,33,ND
6/30/2016,0,32,ND
7/1/2016,0,16,ND
7/2/2016,0,2,ND
7/3/2016,0,8,ND
7/4/2016,0,5,ND
7/5/2016,0,23,ND
7/6/2016,0,27,ND
7/7/2016,0,10,ND
7/8/2016,0,20,ND
7/9/2016,0,5,ND
7/10/2016,0,2,ND
7/11/2016,0,17,ND
7/12/2016,0,19,ND
7/13/2016,0,18,ND
7/14/2016,0,12,ND
7/15/2016,0,14,ND
7/16/2016,0,4,ND
7/17/2016,0,5,ND
7/18/2016,0,16,ND
7/19/2016,0,21,ND
7/20/2016,0,18,ND
7/21/2016,0,11,ND
7/22/2016,0,20,ND
7/23/2016,0,7,ND
7/24/2016,0,9,ND
7/25/2016,0,25,ND
7/26/2016,0,13,ND
7/27/2016,0,17,ND
7/28/2016,0,29,ND
7/29/2016,0,30,ND
7/30/2016,0,9,ND
7/31/2016,0,4,ND
8/1/2016,0,16,ND
8/2/2016,0,24,ND
8/3/2016,0,23,ND
8/4/2016,0,15,ND
8/5/2016,0,28,ND
8/6/2016,0,2,ND
8/7/2016,0,7,ND
8/8/2016,0,20,ND
8/9/2016,0,21,ND
8/10/2016,0,19,ND
8/11/2016,0,23,ND
8/12/2016,0,18,ND
8/13/2016,0,12,ND
8/14/2016,0,10,ND
8/15/2016,0,18,ND
8/16/2016,0,18,ND
8/17/2016,0,8,ND
8/18/2016,0,14,ND
8/19/2016,0,17,ND
8/20/2016,0,12,ND
8/21/2016,0,3,ND
8/22/2016,62112,10,ND
8/23/2016,0,10,ND
8/24/2016,0,15,ND
8/25/2016,0,12,ND
8/26/2016,0,28,ND
8/27/2016,0,5,ND
8/28/2016,0,5,ND
8/29/2016,0,22,ND
8/30/2016,0,16,ND
8/31/2016,0,27,ND
9/1/2016,0,15,ND
9/2/2016,0,18,ND
9/3/2016,0,1,ND
9/4/2016,0,7,ND
9/5/2016,0,3,ND
9/6/2016,0,23,ND
9/7/2016,0,38,ND
9/8/2016,0,36,ND
9/9/2016,0,35,ND
9/10/2016,0,11,ND
9/11/2016,0,12,ND
9/12/2016,0,53,ND
9/13/2016,0,23,ND
9/14/2016,0,27,ND
9/15/2016,0,78,ND
9/16/2016,0,73,ND
9/17/2016,0,7,ND
9/18/2016,0,15,ND
9/19/2016,0,34,ND
9/20/2016,0,77,ND
9/21/2016,0,49,ND
9/22/2016,0,17,ND
9/23/2016,0,47,ND
9/24/2016,0,3,ND
9/25/2016,0,6,ND
9/26/2016,0,41,ND
9/27/2016,0,36,ND
9/28/2016,0,28,ND
9/29/2016,0,20,ND
9/30/2016,0,38,ND
10/1/2016,0,1,ND
10/2/2016,0,5,ND
10/3/2016,0,30,ND
10/4/2016,0,20,ND
10/5/2016,0,11,ND
10/6/2016,0,21,ND
10/7/2016,0,26,ND
10/8/2016,0,6,ND
10/9/2016,0,4,ND
10/10/2016,0,10,ND
10/11/2016,0,23,ND
10/12/2016,0,16,ND
10/13/2016,0,23,ND
10/14/2016,0,29,ND
10/15/2016,0,15,ND
10/16/2016,0,3,ND
10/17/2016,0,20,ND
10/18/2016,0,14,ND
10/19/2016,0,32,ND
10/20/2016,0,13,ND
10/21/2016,0,11,ND
10/22/2016,0,3,ND
10/23/2016,0,3,ND
10/24/2016,0,25,ND
10/25/2016,0,24,ND
10/26/2016,0,22,ND
10/27/2016,0,12,ND
10/28/2016,0,20,ND
10/29/2016,0,5,ND
10/30/2016,0,4,ND
10/31/2016,0,26,ND
11/1/2016,0,32,ND
11/2/2016,0,19,ND
11/3/2016,0,12,ND
11/4/2016,0,12,ND
11/5/2016,0,4,ND
11/6/2016,0,7,ND
11/7/2016,0,20,ND
11/8/2016,0,17,ND
11/9/2016,0,18,ND
11/10/2016,0,8,ND
11/11/2016,0,7,ND
11/12/2016,0,6,ND
11/13/2016,0,5,ND
11/14/2016,0,20,ND
11/15/2016,0,12,ND
11/16/2016,0,11,ND
11/17/2016,0,13,ND
11/18/2016,0,12,ND
11/19/2016,0,8,ND
11/20/2016,0,6,ND
11/21/2016,0,15,ND
11/22/2016,0,22,ND
11/23/2016,0,19,ND
11/24/2016,0,4,ND
11/25/2016,0,9,ND
11/26/2016,0,8,ND
11/27/2016,0,15,ND
11/28/2016,0,44,ND
11/29/2016,0,32,ND
11/30/2016,0,22,ND
12/1/2016,0,21,ND
12/2/2016,0,38,ND
12/3/2016,0,9,ND
12/4/2016,0,4,ND
12/5/2016,0,28,ND
12/6/2016,0,31,ND
12/7/2016,0,29,ND
12/8/2016,0,28,ND
12/9/2016,0,23,ND
12/10/2016,0,14,ND
12/11/2016,0,10,ND
12/12/2016,0,42,ND
12/13/2016,0,35,ND
12/14/2016,0,38,ND
12/15/2016,0,44,ND
12/16/2016,0,54,ND
12/17/2016,0,27,ND
12/18/2016,0,19,ND
12/19/2016,0,36,ND
12/20/2016,0,33,ND
12/21/2016,0,31,ND
12/22/2016,0,41,ND
12/23/2016,0,26,ND
12/24/2016,0,7,ND
12/25/2016,0,4,ND
12/26/2016,0,17,ND
12/27/2016,0,13,ND
12/28/2016,0,18,ND
12/29/2016,0,43,ND
12/30/2016,0,16,ND
12/31/2016,0,5,ND
1/1/2017,0,12,ND
1/2/2017,0,29,ND
1/3/2017,0,37,ND
1/4/2017,0,34,ND
1/5/2017,0,23,ND
1/6/2017,0,23,ND
1/7/2017,0,17,ND
1/8/2017,0,14,ND
1/9/2017,0,31,ND
1/10/2017,0,25,ND
1/11/2017,0,23,ND
1/12/2017,0,28,ND
1/13/2017,0,52,ND
1/14/2017,0,12,ND
1/15/2017,0,13,ND
1/16/2017,0,15,ND
1/17/2017,0,28,ND
1/18/2017,0,23,ND
1/19/2017,0,14,ND
1/20/2017,0,22,ND
1/21/2017,0,8,ND
1/22/2017,0,4,ND
1/23/2017,0,21,ND
1/24/2017,0,20,ND
1/25/2017,0,25,ND
1/26/2017,0,15,ND
1/27/2017,0,20,ND
1/28/2017,0,3,ND
1/29/2017,0,4,ND
1/30/2017,0,32,ND
1/31/2017,0,23,ND
2/1/2017,0,25,ND
2/2/2017,0,19,ND
2/3/2017,0,19,ND
2/4/2017,0,4,ND
2/5/2017,0,2,ND
2/6/2017,0,14,ND
2/7/2017,0,15,ND
2/8/2017,0,30,ND
2/9/2017,0,24,ND
2/10/2017,0,15,ND
2/11/2017,0,6,ND
2/12/2017,0,7,ND
2/13/2017,184957,9,ND
2/14/2017,0,16,ND
2/15/2017,0,25,ND
2/16/2017,0,21,ND
2/17/2017,0,20,ND
2/18/2017,0,6,ND
2/19/2017,0,3,ND
2/20/2017,0,15,ND
2/21/2017,0,18,ND
2/22/2017,0,26,ND
2/23/2017,0,14,ND
2/24/2017,0,15,ND
2/25/2017,0,14,ND
2/26/2017,0,8,ND
2/27/2017,0,22,ND
2/28/2017,0,52,ND
3/1/2017,0,106,ND
3/2/2017,0,105,ND
3/3/2017,0,90,ND
3/4/2017,0,44,ND
3/5/2017,0,36,ND
3/6/2017,0,70,ND
3/7/2017,0,114,ND
3/8/2017,0,111,ND
3/9/2017,0,192,ND
3/10/2017,0,199,ND
3/11/2017,0,27,ND
3/12/2017,0,15,ND
3/13/2017,0,158,ND
3/14/2017,0,167,ND
3/15/2017,0,170,ND
3/16/2017,0,120,ND
3/17/2017,0,88,ND
3/18/2017,0,13,ND
3/19/2017,0,13,ND
3/20/2017,0,96,ND
3/21/2017,0,81,ND
3/22/2017,0,57,ND
3/23/2017,0,24,ND
3/24/2017,0,68,ND
3/25/2017,0,11,ND
3/26/2017,0,6,ND
3/27/2017,0,37,ND
3/28/2017,0,39,ND
3/29/2017,0,30,ND
3/30/2017,0,27,ND
3/31/2017,0,28,ND
4/1/2017,0,6,ND
4/2/2017,0,10,ND
4/3/2017,0,51,ND
4/4/2017,0,35,ND
4/5/2017,0,29,ND
4/6/2017,0,8,ND
4/7/2017,0,17,ND
4/8/2017,0,10,ND
4/9/2017,0,4,ND
4/10/2017,0,55,ND
4/11/2017,0,28,ND
4/12/2017,0,19,ND
4/13/2017,0,21,ND
4/14/2017,0,9,ND
4/15/2017,0,5,ND
4/16/2017,0,5,ND
4/17/2017,0,17,ND
4/18/2017,0,29,ND
4/19/2017,0,31,ND
4/20/2017,0,11,ND
4/21/2017,0,15,ND
4/22/2017,0,7,ND
4/23/2017,0,6,ND
4/24/2017,9723,27,ND
4/25/2017,0,14,ND
4/26/2017,0,14,ND
4/27/2017,0,17,ND
4/28/2017,0,14,ND
4/29/2017,0,4,ND
4/30/2017,0,3,ND
5/1/2017,0,17,ND
5/2/2017,0,27,ND
5/3/2017,0,11,ND
5/4/2017,0,22,ND
5/5/2017,0,22,ND
5/6/2017,0,17,ND
5/7/2017,0,11,ND
5/8/2017,183921,32,ND
5/9/2017,0,27,ND
5/10/2017,0,25,ND
5/11/2017,0,18,ND
5/12/2017,0,38,ND
5/13/2017,0,12,ND
5/14/2017,0,18,ND
5/15/2017,0,66,ND
5/16/2017,0,61,ND
5/17/2017,0,87,ND
5/18/2017,0,63,ND
5/19/2017,0,59,ND
5/20/2017,0,20,ND
5/21/2017,0,10,ND
5/22/2017,0,56,ND
5/23/2017,0,126,ND
5/24/2017,0,157,ND
5/25/2017,0,98,ND
5/26/2017,0,87,ND
5/27/2017,0,9,ND
5/28/2017,0,8,ND
5/29/2017,0,14,ND
5/30/2017,0,86,ND
5/31/2017,0,71,ND
6/1/2017,0,32,ND
6/2/2017,0,36,ND
6/3/2017,0,10,ND
6/4/2017,0,7,ND
6/5/2017,0,70,ND
6/6/2017,0,19,ND
6/7/2017,0,36,ND
6/8/2017,0,17,ND
6/9/2017,0,80,ND
6/10/2017,0,9,ND
6/11/2017,0,11,ND
6/12/2017,0,50,ND
6/13/2017,0,26,ND
6/14/2017,0,20,ND
6/15/2017,0,27,ND
6/16/2017,0,30,ND
6/17/2017,0,12,ND
6/18/2017,0,9,ND
6/19/2017,0,21,ND
6/20/2017,0,36,ND
6/21/2017,0,40,ND
6/22/2017,0,13,ND
6/23/2017,0,24,ND
6/24/2017,0,10,ND
6/25/2017,0,1,ND
6/26/2017,0,30,ND
6/27/2017,0,34,ND
6/28/2017,0,39,ND
6/29/2017,0,31,ND
6/30/2017,0,14,ND
7/1/2017,0,9,ND
7/2/2017,0,5,ND
7/3/2017,0,9,ND
7/4/2017,0,6,ND
7/5/2017,0,25,ND
7/6/2017,0,31,ND
7/7/2017,0,23,ND
7/8/2017,0,5,ND
7/9/2017,0,5,ND
7/10/2017,0,18,ND
7/11/2017,0,20,ND
7/12/2017,0,26,ND
7/13/2017,0,17,ND
7/14/2017,0,15,ND
7/15/2017,0,13,ND
7/16/2017,0,17,ND
7/17/2017,0,27,ND
7/18/2017,0,18,ND
7/19/2017,0,12,ND
7/20/2017,0,13,ND
7/21/2017,0,19,ND
7/22/2017,0,6,ND
7/23/2017,0,1,ND
7/24/2017,0,24,ND
7/25/2017,0,23,ND
7/26/2017,0,28,ND
7/27/2017,0,14,ND
7/28/2017,0,19,ND
7/29/2017,0,7,ND
7/30/2017,0,5,ND
7/31/2017,0,36,ND
8/1/2017,0,24,ND
8/2/2017,0,20,ND
8/3/2017,0,20,ND
8/4/2017,0,16,ND
8/5/2017,0,5,ND
8/6/2017,0,6,ND
8/7/2017,0,21,ND
8/8/2017,0,28,ND
8/9/2017,0,12,ND
8/10/2017,0,15,ND
8/11/2017,0,25,ND
8/12/2017,0,6,ND
8/13/2017,0,9,ND
8/14/2017,0,16,ND
8/15/2017,0,23,ND
8/16/2017,0,19,ND
8/17/2017,0,21,ND
8/18/2017,0,19,ND
8/19/2017,0,7,ND
8/20/2017,0,3,ND
8/21/2017,0,18,ND
8/22/2017,0,10,ND
8/23/2017,0,15,ND
8/24/2017,0,23,ND
8/25/2017,0,18,ND
8/26/2017,0,6,ND
8/27/2017,0,8,ND
8/28/2017,10214,26,ND
8/29/2017,0,9,ND
8/30/2017,0,13,ND
8/31/2017,0,26,ND
9/1/2017,0,13,ND
9/2/2017,0,8,ND
9/3/2017,0,4,ND
9/4/2017,0,18,ND
9/5/2017,0,19,ND
9/6/2017,0,11,ND
9/7/2017,0,21,ND
9/8/2017,0,19,ND
9/9/2017,0,2,ND
9/10/2017,0,14,ND
9/11/2017,0,26,ND
9/12/2017,0,20,ND
9/13/2017,0,22,ND
9/14/2017,0,23,ND
9/15/2017,0,47,ND
9/16/2017,0,3,ND
9/17/2017,0,11,ND
9/18/2017,0,30,ND
9/19/2017,0,20,ND
9/20/2017,0,45,ND
9/21/2017,0,43,ND
9/22/2017,0,24,ND
9/23/2017,0,4,ND
9/24/2017,0,4,ND
9/25/2017,0,18,ND
9/26/2017,0,24,ND
9/27/2017,0,19,ND
9/28/2017,0,14,ND
9/29/2017,0,19,ND
9/30/2017,0,5,ND
10/1/2017,0,6,ND
10/2/2017,0,11,ND
10/3/2017,0,18,ND
10/4/2017,0,25,ND
10/5/2017,0,24,ND
10/6/2017,0,13,ND
10/7/2017,0,9,ND
10/8/2017,0,,ND
10/9/2017,0,20,ND
10/10/2017,0,7,ND
